Date,negative,positive,neutral,anger,disgust,fear,joy,sadness,surprise,others,Close
2008-09-25,0.492891252040863,0.0237900521606206,0.4833186268806457,0.001871578162536,0.0497770123183727,0.0052597746253013,0.0065427622757852,0.0012830737978219,0.0026775903534144,0.9325881600379944,1209.1800537109375
2008-09-26,0.4307842552661896,0.0072078369557857,0.5620079636573792,0.0022919387556612,0.0341693498194217,0.003832004033029,0.0051346295513212,0.0010769118089228,0.0019260351546108,0.9515690207481384,1213.27001953125
2008-09-29,0.9498602151870728,0.0022636135108768,0.0478761717677116,0.0099965929985046,0.933077037334442,0.0021421560086309,0.0014789688866585,0.001941549940966,0.0012262796517461,0.0501374080777168,1106.4200439453125
2008-09-30,0.789728045463562,0.0041860179044306,0.2060860246419906,0.0060964892618358,0.4270056784152984,0.0047700530849397,0.0043922546319663,0.0050427038222551,0.0021655599121004,0.5505272150039673,1166.3599853515625
2008-10-01,0.951955497264862,0.0030611753463745,0.0449833087623119,0.0074800858274102,0.9501237273216248,0.0021105573978275,0.0013798197032883,0.001999613828957,0.001405271468684,0.0355009026825428,1161.06005859375
2008-10-02,0.9180635213851928,0.0023038450162857,0.0796326026320457,0.0014014280168339,0.0252083353698253,0.0162709169089794,0.0050270487554371,0.0072630383074283,0.0018641147762537,0.9429650902748108,1114.280029296875
2008-10-03,0.927905261516571,0.0024291949812322,0.0696654766798019,0.0054127490147948,0.8283342719078064,0.0043096458539366,0.002811107551679,0.0038840610068291,0.0018646061653271,0.1533835679292678,1099.22998046875
2008-10-06,0.7352794408798218,0.0091455876827239,0.2555749416351318,0.0032252215314656,0.0772806406021118,0.0023604922462254,0.0061990958638489,0.0019625909626483,0.0019454071298241,0.9070265889167786,1056.8900146484375
2008-10-07,0.6589353084564209,0.004147745668888,0.3369169533252716,0.0174689125269651,0.1102102175354957,0.0070278639905154,0.0050858408212661,0.0017345683882012,0.0018987224902957,0.8565738201141357,996.22998046875
2008-10-08,0.2519063055515289,0.0166591946035623,0.7314345240592957,0.0028086910024285,0.0796602591872215,0.0041841953061521,0.0048650265671312,0.0028089589904993,0.0018892164807766,0.9037836194038392,984.9400024414062
2008-10-09,0.953978955745697,0.0022519044578075,0.0437690652906894,0.0074133859016001,0.903193473815918,0.0032855707686394,0.0019697449170053,0.0025670896284282,0.0013363407924771,0.0802344754338264,909.9199829101562
2008-10-10,0.6731670498847961,0.0061795166693627,0.3206534683704376,0.0070620351471006,0.6384552121162415,0.0039278902113437,0.0037551659625023,0.0031012354884296,0.0025612169411033,0.3411372303962707,899.219970703125
2008-10-13,0.957197606563568,0.0027928773779422,0.0400094836950302,0.9740270376205444,0.0135956201702356,0.0014310464030131,0.0023209278006106,0.0011346449609845,0.0017322269268333,0.0057585737667977,1003.3499755859376
2008-10-14,0.7931700944900513,0.0075351288542151,0.1992947608232498,0.0147615717723965,0.7881351709365845,0.0024746542330831,0.003372564446181,0.004619488492608,0.0013265641173347,0.1853100061416626,998.010009765625
2008-10-15,0.6152334809303284,0.0123936738818883,0.3723728060722351,0.0013501705834642,0.0086579350754618,0.0043806727044284,0.0062387688085436,0.0026339869946241,0.0012671920703724,0.975471258163452,907.8400268554688
2008-10-16,0.0794923081994056,0.0312232784926891,0.8892843723297119,0.0053940643556416,0.4054137468338012,0.0043880124576389,0.0045073782093822,0.0023575171362608,0.0040156985633075,0.573923647403717,946.4299926757812
2008-10-17,0.8724567294120789,0.0030953360255807,0.1244479641318321,0.0096271932125091,0.9639660716056824,0.0018582118209451,0.0010329248616471,0.0017084782011806,0.001152457552962,0.0206547044217586,940.5499877929688
2008-10-20,0.2822904884815216,0.0529390573501586,0.6647704243659973,0.0037195750046521,0.0917233452200889,0.0027256575413048,0.0052350740879774,0.0014544015284627,0.002817592350766,0.8923243880271912,985.4000244140624
2008-10-21,0.3884691894054413,0.0236694365739822,0.5878613591194153,0.001546990009956,0.0128104947507381,0.0081616565585136,0.0057552908547222,0.0029631333891302,0.0013142802054062,0.967448115348816,955.0499877929688
2008-10-22,0.0797423720359802,0.0369268655776977,0.883330762386322,0.0008536578388884,0.0062295314855873,0.0024095261469483,0.0072283684276044,0.0009905829792842,0.0041676037944853,0.9781208634376526,896.780029296875
2008-10-23,0.950295627117157,0.0025454787537455,0.0471589565277099,0.0056437919847667,0.3192630708217621,0.0055435323156416,0.0042948848567903,0.003133583581075,0.0028811828233301,0.6592399477958679,908.1099853515624
2008-10-24,0.9277984499931335,0.0029997134115546,0.0692017748951911,0.0225583091378211,0.86220383644104,0.0020775881130248,0.0022469493560492,0.0020227695349603,0.0012594762956723,0.1076311394572258,876.77001953125
2008-10-27,0.940742552280426,0.0024654387962073,0.0567920915782451,0.013323375955224,0.3048793971538543,0.0046960860490798,0.0046395296230912,0.0020854391623288,0.0021344767883419,0.6682417392730713,848.9199829101562
2008-10-28,0.948214590549469,0.0024797725491225,0.0493056327104568,0.8808258771896362,0.0725521817803382,0.00352384429425,0.0029891377780586,0.0011263516498729,0.0016841134056448,0.0372983366250991,940.510009765625
2008-10-29,0.451747715473175,0.0262802876532077,0.5219720005989075,0.0011110210325568,0.0085952915251255,0.0036076419055461,0.0062204943969845,0.0015100939199328,0.0016679180553182,0.977287530899048,930.0900268554688
2008-10-30,0.8611387014389038,0.0062565668486058,0.132604718208313,0.0047773728147149,0.2263758927583694,0.003522677347064,0.0054216822609305,0.0021027387119829,0.0033982552122324,0.7544012665748596,954.0900268554688
2008-10-31,0.9541947841644288,0.0022259857505559,0.0435792468488216,0.015246114693582,0.8870614767074585,0.002041392493993,0.0019845578353852,0.0021050546783953,0.0012638792395591,0.0902975127100944,968.75
2008-11-03,0.9238266944885254,0.002378427889198,0.073794811964035,0.0014511827612295,0.0076896860264241,0.0028996889013797,0.0056364089250564,0.0012154440628364,0.0019162838580086,0.979191243648529,966.2999877929688
2008-11-04,0.9667590856552124,0.0023992247879505,0.0308417007327079,0.0059264479205012,0.728017270565033,0.004090943839401,0.003452451666817,0.0044290889054536,0.0023159130942076,0.2517679631710052,1005.75
2008-11-05,0.7273838520050049,0.0075932629406452,0.2650229036808014,0.0093591306358575,0.5702139735221863,0.0035926878917962,0.0043771676719188,0.0030232567805796,0.0024251546710729,0.407008558511734,952.77001953125
2008-11-06,0.9468718767166138,0.0022707753814756,0.0508573539555072,0.0099362274631857,0.9671355485916138,0.0014503166312351,0.0009717887151055,0.001509656314738,0.0016240505501627,0.0173723511397838,904.8800048828124
2008-11-07,0.2405508607625961,0.0134432567283511,0.7460058927536011,0.0047822841443121,0.1547988802194595,0.0028491092380136,0.0050732069648802,0.0030535422265529,0.002249727025628,0.8271932601928711,930.989990234375
2008-11-10,0.6174367070198059,0.0055468492209911,0.3770164251327514,0.0054724561050534,0.0998438224196434,0.0029919955413788,0.0047767674550414,0.001448833849281,0.0023886810522526,0.8830774426460266,919.2100219726562
2008-11-11,0.9300656318664552,0.0031977500766515,0.0667365342378616,0.0141498604789376,0.7731454968452454,0.0030930005013942,0.0028749364428222,0.0037947192322462,0.0013546271948143,0.201587289571762,898.9500122070312
2008-11-12,0.9698078632354736,0.0021436002571135,0.0280485674738883,0.7937623858451843,0.1814225167036056,0.0015443613519892,0.0024538072757422,0.0017035307828336,0.001432932796888,0.0176805388182401,852.2999877929688
2008-11-13,0.6663075089454651,0.0057749017141759,0.3279176652431488,0.0021880397107452,0.0282886959612369,0.0041351574473083,0.0054839486256241,0.001081914640963,0.0018914552638307,0.9569308757781982,911.2899780273438
2008-11-14,0.9047545194625854,0.0031331146601587,0.0921123996376991,0.0486986860632896,0.9151224493980408,0.0017013289034366,0.0015675544273108,0.0009382629068568,0.0012515661073848,0.0307202171534299,873.2899780273438
2008-11-17,0.7534520626068115,0.0141994953155517,0.2323484718799591,0.0095205111429095,0.2020584642887115,0.0023493024054914,0.0108759487047791,0.0019746522884815,0.0018150997348129,0.7714060544967651,850.75
2008-11-18,0.6361557245254517,0.0127298375591635,0.351114422082901,0.0094172684475779,0.5704031586647034,0.0024197748862206,0.0070435991510748,0.0125697962939739,0.0018855014350265,0.3962609469890594,859.1199951171875
2008-11-19,0.9285274147987366,0.0023790926206856,0.0690935775637626,0.0096494313329458,0.9722219705581664,0.0016709259944036,0.0008922123815864,0.002054605865851,0.0009948337683454,0.0125161316245794,806.5800170898438
2008-11-20,0.9393419027328492,0.0026673825923353,0.0579905919730663,0.0052165128290653,0.953319787979126,0.0026357821188867,0.0014197549317032,0.0046816226094961,0.0012590890983119,0.0314674377441406,752.4400024414062
2008-11-21,0.9529338479042052,0.002379543846473,0.0446866154670715,0.0024383617565035,0.0257172342389822,0.0033824644051492,0.0060721766203641,0.0030939260032027,0.001165420981124,0.9581305384635924,800.030029296875
2008-11-24,0.8589433431625366,0.0027684473898261,0.1382881999015808,0.0061403689906001,0.274661660194397,0.0044781202450394,0.0046141045168042,0.0030751808080822,0.0022494900040328,0.7047811150550842,851.8099975585938
2008-11-25,0.9215525388717652,0.0044102482497692,0.0740371942520141,0.0052704848349094,0.6025475263595581,0.0050328187644481,0.0061783706769347,0.1440719366073608,0.0044141137041151,0.2324847280979156,857.3900146484375
2008-11-26,0.3706256747245788,0.0099683264270424,0.61940598487854,0.0016767012421041,0.0042796228080987,0.057585846632719,0.0147964274510741,0.0021151155233383,0.0024521350860595,0.9170941710472108,887.6799926757812
2008-11-28,0.404638797044754,0.0080996267497539,0.5872615575790405,0.0090331509709358,0.2325450628995895,0.0066533684730529,0.004328804090619,0.0024403966963291,0.001884494558908,0.7431148290634155,896.239990234375
2008-12-01,0.8383949995040894,0.0030447759199887,0.1585602015256881,0.0062813335098326,0.0599257461726665,0.004476258996874,0.0045700157061219,0.0024480505380779,0.001493071205914,0.92080557346344,816.2100219726562
2008-12-02,0.9395192861557008,0.0031207471620291,0.05735994130373,0.3219810128211975,0.5925881266593933,0.0025339783169329,0.0034361351281404,0.0019939618650823,0.0013692268403246,0.076097548007965,848.8099975585938
2008-12-03,0.8643852472305298,0.004404779523611,0.1312099695205688,0.0023285164497792,0.0292164757847785,0.0036655841395258,0.0047202534042298,0.0069608376361429,0.0013497886247932,0.951758623123169,870.739990234375
2008-12-04,0.8617642521858215,0.003205684479326,0.1350300759077072,0.0118296798318624,0.73109370470047,0.0030983802862465,0.0031603658571839,0.0023470092564821,0.0023888396099209,0.2460820227861404,845.219970703125
2008-12-05,0.7301447987556458,0.0042062434367835,0.2656490206718445,0.0197829082608222,0.9630305767059326,0.0014321441994979,0.0008717310265637,0.0012918857391923,0.0010131876915693,0.0125775523483753,876.0700073242188
2008-12-08,0.8509648442268372,0.0031141473446041,0.145920917391777,0.01340036932379,0.7491116523742676,0.0031404509209096,0.0033441199921071,0.0037079839967191,0.0013364830520004,0.2259589433670044,909.7000122070312
2008-12-09,0.926868975162506,0.0028001044411212,0.0703309774398803,0.0075156204402446,0.7577976584434509,0.0035007121041417,0.003364514093846,0.0037191112060099,0.0019486357923597,0.2221536934375763,888.6699829101562
2008-12-10,0.8012093901634216,0.0035722840111702,0.1952182948589325,0.0030957073904573,0.0673020035028457,0.0036824401468038,0.0047967261634767,0.0016659676330164,0.0018355457577854,0.9176215529441832,899.239990234375
2008-12-11,0.3734723627567291,0.0155997667461633,0.6109278798103333,0.0082938782870769,0.7151297926902771,0.0263582617044448,0.0034895308781415,0.0025241908151656,0.0022673467174172,0.241937056183815,873.5900268554688
2008-12-12,0.9475235342979432,0.0023265967611223,0.0501498468220233,0.0078123696148395,0.1230768114328384,0.0048780213110148,0.0048759630881249,0.0022582558449357,0.001684334827587,0.8554142713546753,879.72998046875
2008-12-15,0.3393377065658569,0.0088221561163663,0.6518402099609375,0.0055742757394909,0.1684487611055374,0.0030479605775326,0.0052377511747181,0.0019621001556515,0.0024878745898604,0.813241183757782,868.5700073242188
2008-12-16,0.9231541752815248,0.0021927270572632,0.0746531262993812,0.0127684585750103,0.321991890668869,0.0053480425849556,0.0056843082420527,0.1115623787045478,0.002498687710613,0.5401462912559509,913.1799926757812
2008-12-17,0.9564532041549684,0.0030039099510759,0.040542896836996,0.0091602448374032,0.9177441000938416,0.0020442642271518,0.0018589308019727,0.0023896645288914,0.0013092751614749,0.0654934868216514,904.4199829101562
2008-12-18,0.8527976274490356,0.0036816373467445,0.1435206979513168,0.0054799881763756,0.2295256555080413,0.0063760983757674,0.0033069665078073,0.6787008047103882,0.0029606868047267,0.0736497938632965,885.280029296875
2008-12-19,0.9535837173461914,0.0024970932863652,0.0439191907644271,0.0058807008899748,0.957072913646698,0.001852786168456,0.0012651856523007,0.0035878526978194,0.0014245458878576,0.0289160888642072,887.8800048828125
2008-12-22,0.9117273092269896,0.0024941500741988,0.0857785418629646,0.0081400806084275,0.1974471360445022,0.0051195514388382,0.0042748805135488,0.0018494615796953,0.0024534915573894,0.7807154655456543,871.6300048828125
2008-12-23,0.5101709365844727,0.0049716415815055,0.4848573803901672,0.0144943166524171,0.4145466089248657,0.0037495559081435,0.0041955048218369,0.0026737325824797,0.0022746664471924,0.5580655932426453,863.1599731445312
2008-12-24,0.0174976177513599,0.1750335991382599,0.8074687719345093,0.0014814325841143,0.020767955109477,0.0042175655253231,0.0060948319733142,0.0015674281166866,0.001360529102385,0.9645103812217712,868.1500244140625
2008-12-26,0.9489099979400636,0.002270525554195,0.0488195121288299,0.0297495014965534,0.6850737929344177,0.0044770040549337,0.0029029073193669,0.0026897361967712,0.0015406656311824,0.2735663652420044,872.7999877929688
2008-12-29,0.9427775144577026,0.0025027233641594,0.0547197647392749,0.0029500122182071,0.0561799481511116,0.0127808395773172,0.0046321526169776,0.0042846146970987,0.001535790041089,0.9176365733146667,869.4199829101562
2008-12-30,0.9568741917610168,0.0021138633601367,0.0410118326544761,0.008358770981431,0.9733807444572448,0.0017281949985772,0.0010076828766614,0.002022557426244,0.0010481717763468,0.0124538429081439,890.6400146484375
2008-12-31,0.8457823395729065,0.0034920575562864,0.1507256031036377,0.0058843418955802,0.1105238273739814,0.0046168277040123,0.0045702457427978,0.0026741423644125,0.0016736987745389,0.8700567483901978,903.25
2009-01-02,0.909560203552246,0.0024775236379355,0.0879623815417289,0.0082932235673069,0.4858375191688537,0.0040870513767004,0.0038285118062049,0.0041401628404855,0.0021005258895456,0.4917130470275879,931.7999877929688
2009-01-05,0.9139452576637268,0.0028479464817792,0.0832067877054214,0.0016550992149859,0.0122676789760589,0.0108242267742753,0.0072666886262595,0.0037559899501502,0.0010995753109455,0.9631307721138,927.4500122070312
2009-01-06,0.785678505897522,0.0035606755409389,0.2107607573270797,0.0023819259367883,0.0212068334221839,0.0027995519340038,0.0036227859091013,0.0019585948903113,0.0057837539352476,0.962246596813202,934.7000122070312
2009-01-07,0.9687554240226746,0.0023116783704608,0.0289329346269369,0.1519070118665695,0.2110452950000763,0.0089365877211093,0.0045514241792261,0.0111829014495015,0.0022996123880147,0.6100771427154541,906.6500244140624
2009-01-08,0.950575590133667,0.0022821014281362,0.0471423454582691,0.0105579774826765,0.7831889986991882,0.0034767936449497,0.0027997579891234,0.0034042145125567,0.0014347500400617,0.1951375305652618,909.72998046875
2009-01-09,0.8110296130180359,0.0033276872709393,0.1856426745653152,0.5397136807441711,0.3000481724739074,0.00288149388507,0.0056149018928408,0.0017044224077835,0.0023661111481487,0.1476712226867675,890.3499755859375
2009-01-12,0.939290165901184,0.0025424109771847,0.0581673756241798,0.42961585521698,0.3359505832195282,0.0036603689659386,0.0058243963867425,0.0028227849397808,0.0018930825171992,0.2202328741550445,870.260009765625
2009-01-13,0.8144734501838684,0.0034209783188998,0.1821056008338928,0.0033315210603177,0.0323031321167945,0.0030303355306386,0.0064181606285274,0.0127443447709083,0.0011302303755655,0.941042184829712,871.7899780273438
2009-01-14,0.9726287722587584,0.0025078156031668,0.0248634032905101,0.0050890566781163,0.0804567486047744,0.0501571595668792,0.0078742867335677,0.1633754968643188,0.0017821380170062,0.6912650465965271,842.6199951171875
2009-01-15,0.9684527516365052,0.0024419331457465,0.0291052814573049,0.0065508745610713,0.9586496353149414,0.0019678308162838,0.0012720983941107,0.0044737397693097,0.0010713092051446,0.0260145477950572,843.739990234375
2009-01-16,0.680790364742279,0.0242656003683805,0.2949439883232116,0.0015748706646263,0.0067489389330148,0.0068162158131599,0.0121277291327714,0.0276576541364192,0.0015167752280831,0.9435577988624572,850.1199951171875
2009-01-20,0.9389124512672424,0.0022200637031346,0.0588674619793891,0.0389711782336235,0.079598918557167,0.0118139870464801,0.0071232207119464,0.0035685955081135,0.0013107088161632,0.8576133847236633,805.219970703125
2009-01-21,0.8702744841575623,0.0040745437145233,0.1256508827209472,0.0039910417981445,0.253059446811676,0.0031409028451889,0.0042167170904576,0.0139289088547229,0.0164914429187774,0.7051715850830078,840.239990234375
2009-01-22,0.9429062604904176,0.0029048777651041,0.054188922047615,0.0108742425218224,0.9555326700210572,0.0014865765115246,0.0011038141092285,0.0090169375762343,0.0010047601535916,0.0209809802472591,827.5
2009-01-23,0.9475638270378112,0.0022540937643498,0.0501821301877498,0.0161148104816675,0.9132266640663148,0.0021508024074137,0.0015251188306137,0.0026315315626561,0.0009470797958783,0.0634039416909217,831.9500122070312
2009-01-26,0.8240296840667725,0.0091640660539269,0.1668063104152679,0.0072444933466613,0.9333450794219972,0.0027210162952542,0.0016591208986938,0.0042748851701617,0.0009608814143575,0.0497944615781307,836.5700073242188
2009-01-27,0.9441505074501038,0.0023589741904288,0.0534905940294265,0.0053938389755785,0.5553829073905945,0.0073411953635513,0.0042180502787232,0.0153044974431395,0.0020065030548721,0.4103530347347259,845.7100219726562
2009-01-28,0.9542378783226012,0.0021729664877057,0.0435892082750797,0.0100701311603188,0.883650004863739,0.0027205462101846,0.0023691523820161,0.0016969945281744,0.0015367715386673,0.0979562923312187,874.0900268554688
2009-01-29,0.1929486095905304,0.009361907839775,0.7976894974708557,0.0009199150954373,0.0058199502527713,0.0052134534344077,0.0073005217127501,0.0031294147484004,0.0015850499039515,0.9760317206382751,845.1400146484375
2009-01-30,0.7119720578193665,0.0039344914257526,0.28409343957901,0.0104198716580867,0.7506440877914429,0.0039876005612313,0.0027076376136392,0.0039669228717684,0.0015701061347499,0.2267038524150848,825.8800048828125
2009-02-02,0.5860428214073181,0.0070688133127987,0.4068883657455444,0.0038956485223025,0.0122540537267923,0.0043106116354465,0.0079903528094291,0.0032042774837464,0.0010797211434692,0.9672653675079346,825.4400024414062
2009-02-03,0.9115179181098938,0.0025928854010999,0.0858892425894737,0.008050525560975,0.976995587348938,0.0018446774920448,0.0008994759409688,0.0024484801106154,0.001056502922438,0.0087047442793846,838.510009765625
2009-02-04,0.928258180618286,0.0026009471621364,0.0691408514976501,0.0042954976670444,0.2138047963380813,0.0029647187329828,0.0050826328806579,0.0031256622169166,0.0038354950957,0.766891360282898,832.22998046875
2009-02-05,0.9577515721321106,0.0027731237933039,0.0394752770662307,0.0071767168119549,0.8740655183792114,0.0044564139097929,0.0021369815804064,0.0031421270687133,0.0015377786476165,0.1074844673275947,845.8499755859375
2009-02-06,0.314346969127655,0.0128148235380649,0.6728381514549255,0.0048647434450685,0.0293198078870773,0.0023325905203819,0.0067712501622736,0.0010872954735532,0.0016511410940438,0.9539732336997986,868.5999755859375
2009-02-09,0.9437177777290344,0.0024977216962724,0.0537845343351364,0.0020596766844391,0.0082826381549239,0.904681921005249,0.0031355773098766,0.0024430628400295,0.003255300456658,0.0761417970061302,869.8900146484375
2009-02-10,0.5451471209526062,0.0069592706859111,0.4478936195373535,0.0074068293906748,0.0979282781481742,0.0026846374385058,0.0049626640975475,0.0028837532736361,0.0017072927439585,0.8824264407157898,827.1599731445312
2009-02-11,0.9636374711990356,0.0022600474767386,0.0341024696826934,0.5580480098724365,0.0811296626925468,0.006788183003664,0.0114878267049789,0.0031017006840556,0.0020647421479225,0.3373799324035644,833.739990234375
2009-02-12,0.8686565160751343,0.0030074380338191,0.1283360123634338,0.0135120516642928,0.6334484219551086,0.0043765539303421,0.0036982630845159,0.0021080749575048,0.0018974937265738,0.3409591913223266,835.1900024414062
2009-02-13,0.9383598566055298,0.00231908634305,0.0593210160732269,0.0483532436192035,0.9103660583496094,0.0018103123875334,0.0015016241231933,0.0010876422747969,0.0012160227634012,0.0356651097536087,826.8400268554688
2009-02-17,0.9197246432304382,0.0027403268031775,0.0775350555777549,0.0048329983837902,0.1597985923290252,0.004045529756695,0.0048203859478235,0.0037007678765803,0.0020432309247553,0.8207584619522095,789.1699829101562
2009-02-18,0.9606500864028932,0.0023022587411105,0.0370476730167865,0.0122247887775301,0.920580267906189,0.0019174311310052,0.0015901732258498,0.0023556211963295,0.0011254062410444,0.0602063871920108,788.4199829101562
2009-02-19,0.9618208408355712,0.0024631852284073,0.0357159115374088,0.9417840242385864,0.046497568488121,0.0012969038216397,0.0018138374434784,0.0010377911385148,0.0015181252965703,0.0060516339726746,778.9400024414062
